teilnehmermax,tageseit,teilnehmerminka,teilnehmermaxka,jahr,ort,bezirk,datum,isoweekday,teilnehmermin,isoweek,tag,einwohner,url,demo,monat,yday,uniq,id,kirche,beschreibung,besonderheiten,thema,teilnehmerrelort,bundesland,aufgerufen
5000,236,true,false,1990,Plauen,Karl-Marx-Stadt,31.03.1990,6,0,13,31,73971,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Plauen,false,3,90,Karl-Marx-StadtPlauen31.03.1990,2803,false,"","",Für die Überprüfung aller Volkskammerabgeordneten auf MfS-Mitarbeit und gegen eine Generalamnestie.,6,Sachsen,Neues Forum
1500,241,true,false,1990,Plauen,Karl-Marx-Stadt,05.04.1990,4,0,14,5,73971,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Plauen,false,4,95,Karl-Marx-StadtPlauen05.04.1990,2804,false,"","","",2,Sachsen,""
45,81,true,false,1989,Pockau,Karl-Marx-Stadt,27.10.1989,5,0,43,27,3575,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Pockau,false,10,300,Karl-Marx-StadtPockau27.10.1989,2805,false,"","","",1,Sachsen,""
300,91,true,false,1989,Pockau,Karl-Marx-Stadt,06.11.1989,1,0,45,6,3575,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Pockau,false,11,310,Karl-Marx-StadtPockau06.11.1989,2806,false,"","","",8,Sachsen,""
0,70,true,true,1989,Reichenbach,Karl-Marx-Stadt,16.10.1989,1,0,42,16,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,10,289,Karl-Marx-StadtReichenbach16.10.1989,2807,false,"",Im Anschluss findet eine Diskussion mit dem Bürgermeister und Mitgliedern des Rates der Stadt statt.,"",0,Sachsen,""
150,77,true,false,1989,Reichenbach,Karl-Marx-Stadt,23.10.1989,1,0,43,23,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,10,296,Karl-Marx-StadtReichenbach23.10.1989,2808,false,"","","",0,Sachsen,""
1500,79,false,false,1989,Reichenbach,Karl-Marx-Stadt,25.10.1989,3,1000,43,25,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,10,298,Karl-Marx-StadtReichenbach25.10.1989,2809,false,Ökumenische Fürbittantacht,Demonstration zum Volkspolizeikreisamt und der SED Kreisleitung.,"",5,Sachsen,""
4000,86,true,false,1989,Reichenbach,Karl-Marx-Stadt,01.11.1989,3,0,44,1,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,11,305,Karl-Marx-StadtReichenbach01.11.1989,2810,false,Friedensgottesdienst,"",Für freie Wahlen und die Zulasssung des Neuen Forum.,15,Sachsen,""
4000,93,true,false,1989,Reichenbach,Karl-Marx-Stadt,08.11.1989,3,0,45,8,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,11,312,Karl-Marx-StadtReichenbach08.11.1989,2811,false,Gottesdienst,"Am Rat des Kreises, dem Volkspolizeikreisamt, dem MfS und an der SED-Kreisleitung werden Kerzen abgestellt.","",15,Sachsen,""
2500,100,false,false,1989,Reichenbach,Karl-Marx-Stadt,15.11.1989,3,1000,46,15,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,11,319,Karl-Marx-StadtReichenbach15.11.1989,2812,false,Friedensgottesdienst,"",Für wahre Demokratie in der DDR.,9,Sachsen,Neues Forum
900,107,true,false,1989,Reichenbach,Karl-Marx-Stadt,22.11.1989,3,0,47,22,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,11,326,Karl-Marx-StadtReichenbach22.11.1989,2813,false,"","",Für die Wiedervereinigung Deutschlands.,3,Sachsen,""
1200,114,false,false,1989,Reichenbach,Karl-Marx-Stadt,29.11.1989,3,1000,48,29,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,11,333,Karl-Marx-StadtReichenbach29.11.1989,2814,false,Fürbittgottesdienst,"",Für die Wiedervereinigung Deutschlands.,4,Sachsen,""
0,118,true,true,1989,Reichenbach,Karl-Marx-Stadt,03.12.1989,7,0,48,3,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,12,337,Karl-Marx-StadtReichenbach03.12.1989,2815,false,Menschenkette,"","""Ein Licht für unser Land""",0,Sachsen,Aktion Sühnezeichen
4000,121,true,false,1989,Reichenbach,Karl-Marx-Stadt,06.12.1989,3,0,49,6,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,12,340,Karl-Marx-StadtReichenbach06.12.1989,2816,false,"","Versiegelung der Räume des MfS, gleichzeitig Entwaffnung der Mitarbeiter durch Staatsanwältin und zwei Mitgliedern des Neuen Forums.","",15,Sachsen,Neues Forum
1200,124,true,false,1989,Reichenbach,Karl-Marx-Stadt,09.12.1989,6,0,49,9,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,12,343,Karl-Marx-StadtReichenbach09.12.1989,2817,false,"","","",4,Sachsen,""
2500,128,false,false,1989,Reichenbach,Karl-Marx-Stadt,13.12.1989,3,1000,50,13,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,12,347,Karl-Marx-StadtReichenbach13.12.1989,2818,false,"","","",9,Sachsen,Neues Forum
200,135,true,false,1989,Reichenbach,Karl-Marx-Stadt,20.12.1989,3,0,51,20,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,12,354,Karl-Marx-StadtReichenbach20.12.1989,2819,false,"","","",0,Sachsen,Peter Paul Kirche
2000,156,true,false,1990,Reichenbach,Karl-Marx-Stadt,10.01.1990,3,0,2,10,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,1,10,Karl-Marx-StadtReichenbach10.01.1990,2820,false,"","","",7,Sachsen,Neues Forum
2000,163,true,false,1990,Reichenbach,Karl-Marx-Stadt,17.01.1990,3,0,3,17,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,1,17,Karl-Marx-StadtReichenbach17.01.1990,2821,false,"","","",7,Sachsen,""
3000,170,true,false,1990,Reichenbach,Karl-Marx-Stadt,24.01.1990,3,0,4,24,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,1,24,Karl-Marx-StadtReichenbach24.01.1990,2822,false,"","Es findet eine gemeinsame Wahlkundgebung vom Neues Forum, SPD, LDPD, NDPD und CDU statt.",Für einen Freistaat Sachsen.,11,Sachsen,""
2000,177,true,false,1990,Reichenbach,Karl-Marx-Stadt,31.01.1990,3,0,5,31,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,1,31,Karl-Marx-StadtReichenbach31.01.1990,2823,false,"","","""Gysi weg"", ""Deutschland einig Vaterland""",7,Sachsen,""
1500,184,true,false,1990,Reichenbach,Karl-Marx-Stadt,07.02.1990,3,0,6,7,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,2,38,Karl-Marx-StadtReichenbach07.02.1990,2824,false,"","","",5,Sachsen,""
0,186,true,true,1990,Reichenbach,Karl-Marx-Stadt,09.02.1990,5,0,6,9,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,2,40,Karl-Marx-StadtReichenbach09.02.1990,2825,false,Warnstreik,"","",0,Sachsen,""
150,191,true,false,1990,Reichenbach,Karl-Marx-Stadt,14.02.1990,3,0,7,14,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,2,45,Karl-Marx-StadtReichenbach14.02.1990,2826,false,"","","",0,Sachsen,""
250,198,true,false,1990,Reichenbach,Karl-Marx-Stadt,21.02.1990,3,0,8,21,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,2,52,Karl-Marx-StadtReichenbach21.02.1990,2827,false,"","","",0,Sachsen,""
800,219,true,false,1990,Reichenbach,Karl-Marx-Stadt,14.03.1990,3,0,11,14,25663,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reichenbach,false,3,73,Karl-Marx-StadtReichenbach14.03.1990,2828,false,"","","",3,Sachsen,""
0,87,true,true,1989,Reumtengrün,Karl-Marx-Stadt,02.11.1989,4,0,44,2,853,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reumtengr%c3%bcn,false,11,306,Karl-Marx-StadtReumtengrün02.11.1989,2829,false,"","","",0,Sachsen,""
0,114,true,true,1989,Reumtengrün,Karl-Marx-Stadt,29.11.1989,3,0,48,29,853,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Reumtengr%c3%bcn,false,11,333,Karl-Marx-StadtReumtengrün29.11.1989,2830,false,"","","",0,Sachsen,""
350,99,true,false,1989,Rochlitz,Karl-Marx-Stadt,14.11.1989,2,0,46,14,7705,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Rochlitz,false,11,318,Karl-Marx-StadtRochlitz14.11.1989,2831,false,"","","",4,Sachsen,""
0,84,true,true,1989,Schneeberg,Karl-Marx-Stadt,30.10.1989,1,0,44,30,21074,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schneeberg,false,10,303,Karl-Marx-StadtSchneeberg30.10.1989,2832,false,"","","",0,Sachsen,""
600,176,true,false,1990,Schneeberg,Karl-Marx-Stadt,30.01.1990,2,0,5,30,21074,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schneeberg,false,1,30,Karl-Marx-StadtSchneeberg30.01.1990,2833,false,"","","",2,Sachsen,""
900,187,true,false,1990,Schneeberg,Karl-Marx-Stadt,10.02.1990,6,0,6,10,21074,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schneeberg,false,2,41,Karl-Marx-StadtSchneeberg10.02.1990,2834,false,"","","",4,Sachsen,""
1200,201,true,false,1990,Schneeberg,Karl-Marx-Stadt,24.02.1990,6,0,8,24,21074,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schneeberg,false,2,55,Karl-Marx-StadtSchneeberg24.02.1990,2835,false,"","","",5,Sachsen,""
50,79,true,false,1989,Schwarzenberg,Karl-Marx-Stadt,25.10.1989,3,0,43,25,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,10,298,Karl-Marx-StadtSchwarzenberg25.10.1989,2836,false,"","","",0,Sachsen,""
0,84,true,true,1989,Schwarzenberg,Karl-Marx-Stadt,30.10.1989,1,0,44,30,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,10,303,Karl-Marx-StadtSchwarzenberg30.10.1989,2837,false,Fürbittgottesdienst,Vor dem Haus der Einheit findet eine Dialogveranstaltung statt.,"",0,Sachsen,Ev. Kirche
8000,86,true,false,1989,Schwarzenberg,Karl-Marx-Stadt,01.11.1989,3,0,44,1,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,11,305,Karl-Marx-StadtSchwarzenberg01.11.1989,2838,false,"","","",38,Sachsen,""
8000,91,false,false,1989,Schwarzenberg,Karl-Marx-Stadt,06.11.1989,1,5000,45,6,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,11,310,Karl-Marx-StadtSchwarzenberg06.11.1989,2839,false,"","","",38,Sachsen,Neues Forum
3000,98,true,false,1989,Schwarzenberg,Karl-Marx-Stadt,13.11.1989,1,0,46,13,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,11,317,Karl-Marx-StadtSchwarzenberg13.11.1989,2840,false,"","","",14,Sachsen,""
0,105,true,true,1989,Schwarzenberg,Karl-Marx-Stadt,20.11.1989,1,0,47,20,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,11,324,Karl-Marx-StadtSchwarzenberg20.11.1989,2841,false,"",Es findet eine Mahnwache vor der Kreisdienststelle des MfS statt.,"",0,Sachsen,""
1500,112,true,false,1989,Schwarzenberg,Karl-Marx-Stadt,27.11.1989,1,0,48,27,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,11,331,Karl-Marx-StadtSchwarzenberg27.11.1989,2842,false,"","","",7,Sachsen,""
3000,119,true,false,1989,Schwarzenberg,Karl-Marx-Stadt,04.12.1989,1,0,49,4,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,12,338,Karl-Marx-StadtSchwarzenberg04.12.1989,2843,false,"",5 Personen werden zu einem Gespräch und zur Besichtigung in die Kreisdienststelle des MfS eingelassen.,"",14,Sachsen,""
0,126,true,true,1989,Schwarzenberg,Karl-Marx-Stadt,11.12.1989,1,0,50,11,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,12,345,Karl-Marx-StadtSchwarzenberg11.12.1989,2844,false,Schweigemarsch,"","",0,Sachsen,Neues Forum
1000,154,true,false,1990,Schwarzenberg,Karl-Marx-Stadt,08.01.1990,1,0,2,8,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,1,8,Karl-Marx-StadtSchwarzenberg08.01.1990,2845,false,"","","",4,Sachsen,""
5000,175,true,false,1990,Schwarzenberg,Karl-Marx-Stadt,29.01.1990,1,0,5,29,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,1,29,Karl-Marx-StadtSchwarzenberg29.01.1990,2846,false,"","","",24,Sachsen,""
3000,182,true,false,1990,Schwarzenberg,Karl-Marx-Stadt,05.02.1990,1,0,6,5,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,2,36,Karl-Marx-StadtSchwarzenberg05.02.1990,2847,false,"","","",14,Sachsen,""
500,196,true,false,1990,Schwarzenberg,Karl-Marx-Stadt,19.02.1990,1,0,8,19,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,2,50,Karl-Marx-StadtSchwarzenberg19.02.1990,2848,false,"","","",2,Sachsen,""
1000,217,true,false,1990,Schwarzenberg,Karl-Marx-Stadt,12.03.1990,1,0,11,12,20669,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Schwarzenberg,false,3,71,Karl-Marx-StadtSchwarzenberg12.03.1990,2849,false,"","","",4,Sachsen,""
500,82,false,false,1989,Schönberg,Karl-Marx-Stadt,28.10.1989,6,60,43,28,936,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6nberg,false,10,301,Karl-Marx-StadtSchönberg28.10.1989,2850,false,Friedensandacht,"",Für die allgemeine Nutzung des FDGB-Gästehauses.,53,Sachsen,""
2500,79,true,false,1989,Schöneck,Karl-Marx-Stadt,25.10.1989,3,0,43,25,3506,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6neck,false,10,298,Karl-Marx-StadtSchöneck25.10.1989,2851,false,"","","",71,Sachsen,""
500,100,true,false,1989,Schöneck,Karl-Marx-Stadt,15.11.1989,3,0,46,15,3506,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6neck,false,11,319,Karl-Marx-StadtSchöneck15.11.1989,2852,false,"","","",14,Sachsen,""
700,128,true,false,1989,Schöneck,Karl-Marx-Stadt,13.12.1989,3,0,50,13,3506,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6neck,false,12,347,Karl-Marx-StadtSchöneck13.12.1989,2853,false,"","","",19,Sachsen,""
4000,156,true,false,1990,Schöneck,Karl-Marx-Stadt,10.01.1990,3,0,2,10,3506,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6neck,false,1,10,Karl-Marx-StadtSchöneck10.01.1990,2854,false,"","",Für die Enteignung der SED-PDS und gegen Neonazismus und Radikalismus.,114,Sachsen,Bürgerinitiativen
1500,163,true,false,1990,Schöneck,Karl-Marx-Stadt,17.01.1990,3,0,3,17,3506,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6neck,false,1,17,Karl-Marx-StadtSchöneck17.01.1990,2855,false,"","","",42,Sachsen,""
800,170,true,false,1990,Schöneck,Karl-Marx-Stadt,24.01.1990,3,0,4,24,3506,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6neck,false,1,24,Karl-Marx-StadtSchöneck24.01.1990,2856,false,"","","",22,Sachsen,""
500,177,true,false,1990,Schöneck,Karl-Marx-Stadt,31.01.1990,3,0,5,31,3506,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6neck,false,1,31,Karl-Marx-StadtSchöneck31.01.1990,2857,false,"","","",14,Sachsen,""
3000,184,true,false,1990,Schöneck,Karl-Marx-Stadt,07.02.1990,3,0,6,7,3506,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6neck,false,2,38,Karl-Marx-StadtSchöneck07.02.1990,2858,false,"","","",85,Sachsen,""
300,82,false,false,1989,Schönheide,Karl-Marx-Stadt,28.10.1989,6,80,43,28,6463,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6nheide,false,10,301,Karl-Marx-StadtSchönheide28.10.1989,2859,false,"","","""Wir sind das Volk, wir wollen Freiheit""",4,Sachsen,""
200,89,true,false,1989,Schönheide,Karl-Marx-Stadt,04.11.1989,6,0,44,4,6463,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6nheide,false,11,308,Karl-Marx-StadtSchönheide04.11.1989,2860,false,"","","",3,Sachsen,""
800,96,true,false,1989,Schönheide,Karl-Marx-Stadt,11.11.1989,6,0,45,11,6463,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sch%c3%b6nheide,false,11,315,Karl-Marx-StadtSchönheide11.11.1989,2861,false,"","","",12,Sachsen,""
150,128,true,false,1989,Sohl,Karl-Marx-Stadt,13.12.1989,3,0,50,13,657,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sohl,false,12,347,Karl-Marx-StadtSohl13.12.1989,2862,false,"","","",22,Sachsen,""
0,118,true,true,1989,Sosa,Karl-Marx-Stadt,03.12.1989,7,0,48,3,2468,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sosa,false,12,337,Karl-Marx-StadtSosa03.12.1989,2863,false,Schweigemarsch,"","",0,Sachsen,Neues Forum
800,167,true,false,1990,Sosa,Karl-Marx-Stadt,21.01.1990,7,0,3,21,2468,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Sosa,false,1,21,Karl-Marx-StadtSosa21.01.1990,2864,false,"","","",32,Sachsen,""
8000,89,false,false,1989,Stollberg,Karl-Marx-Stadt,04.11.1989,6,6000,44,4,12836,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Stollberg,false,11,308,Karl-Marx-StadtStollberg04.11.1989,2865,false,"Friedensgebet, Friedensmarsch","","",62,Sachsen,""
3500,116,false,false,1989,Stollberg,Karl-Marx-Stadt,01.12.1989,5,2000,48,1,12836,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Stollberg,false,12,335,Karl-Marx-StadtStollberg01.12.1989,2866,false,"","","",27,Sachsen,Neues Forum
0,119,true,true,1989,Stollberg,Karl-Marx-Stadt,04.12.1989,1,0,49,4,12836,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Stollberg,false,12,338,Karl-Marx-StadtStollberg04.12.1989,2867,false,Warnstreik ,"","",0,Sachsen,Häftlinge
6000,175,true,false,1990,Stollberg,Karl-Marx-Stadt,29.01.1990,1,0,5,29,12836,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Stollberg,false,1,29,Karl-Marx-StadtStollberg29.01.1990,2868,false,"","","",46,Sachsen,""
2500,189,true,false,1990,Stollberg,Karl-Marx-Stadt,12.02.1990,1,0,7,12,12836,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Stollberg,false,2,43,Karl-Marx-StadtStollberg12.02.1990,2869,false,"","","",19,Sachsen,""
300,203,true,false,1990,Stollberg,Karl-Marx-Stadt,26.02.1990,1,0,9,26,12836,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Stollberg,false,2,57,Karl-Marx-StadtStollberg26.02.1990,2870,false,"","","",2,Sachsen,""
3000,218,true,false,1990,Stollberg,Karl-Marx-Stadt,13.03.1990,2,0,11,13,12836,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Stollberg,false,3,72,Karl-Marx-StadtStollberg13.03.1990,2871,false,"","","",23,Sachsen,""
200,187,true,false,1990,Tannenberg,Karl-Marx-Stadt,10.02.1990,6,0,6,10,1260,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Tannenberg,false,2,41,Karl-Marx-StadtTannenberg10.02.1990,2872,false,"","","",15,Sachsen,""
1500,109,true,false,1989,Thalheim,Karl-Marx-Stadt,24.11.1989,5,0,47,24,9284,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Thalheim,false,11,328,Karl-Marx-StadtThalheim24.11.1989,2873,false,"","","",16,Sachsen,""
700,126,true,false,1989,Thalheim,Karl-Marx-Stadt,11.12.1989,1,0,50,11,9284,http://www.archiv-buergerbewegung.de/index.php/demonstrationen?bezirk_ddr=Karl-Marx-Stadt&ort=Thalheim,false,12,345,Karl-Marx-StadtThalheim11.12.1989,2874,false,"","","",7,Sachsen,""
